EmployeeID,Age,Gender,Country,JobRole,Department,YearsAtCompany,TeamSize,SalaryRange,WorkHoursPerWeek,RemoteWork,CommuteTime,ScheduleFlexibilityScore,CanAdjustWorkHours,DependentsCount,CareHoursPerWeek,JobSatisfaction,StressLevel,SleepHours,PhysicalActivityHrs,HasMentalHealthSupport,HasTherapyAccess,MentalHealthDaysTaken,ManagerSupportScore,FeelsSafeRaisingConcerns,WorkplaceInclusionScore,ProductivityScore,CareerGrowthScore,WorkLifeBalanceScore,BurnoutRisk
1187,27,Female,Canada,Analyst,Tech,1,15,Medium,57,0,45,1,0,0,33,8,8,8.1,5.1,1,0,8,10,0,4,6,2,9,0
1188,37,Female,USA,Analyst,HR,11,24,Low,48,1,24,1,0,1,22,8,8,6.6,3.4,0,0,10,6,0,10,7,5,7,1
1189,50,Female,India,HR,Operations,14,18,Low,54,1,24,8,1,1,14,3,6,7.7,0.3,1,1,4,4,1,8,6,10,9,0
1190,24,Female,Germany,Developer,Tech,3,4,Low,39,0,34,4,1,2,26,5,8,4.7,4.8,1,0,0,3,1,10,6,5,5,1
1191,41,Female,USA,Designer,Finance,27,16,Low,33,0,60,1,1,1,1,10,8,4.8,0.3,0,1,11,1,1,6,8,3,5,1
1192,57,Female,UK,Developer,HR,24,8,Medium,62,1,14,7,0,0,27,8,2,5.0,5.6,1,0,11,3,1,3,5,4,5,0
1193,40,Female,India,HR,HR,2,4,Medium,63,1,105,9,1,0,10,7,3,8.2,1.3,1,0,1,1,0,10,8,2,6,0
1194,47,Female,UK,Analyst,Operations,13,10,Medium,60,1,89,10,1,1,20,9,7,4.7,2.9,1,1,1,4,0,2,9,7,4,1
1195,24,Female,India,Manager,Tech,21,6,Medium,34,1,73,7,0,3,31,10,3,4.9,0.4,0,1,14,4,1,1,4,3,10,0
1196,40,Female,Germany,Analyst,HR,22,23,Low,39,1,87,1,0,1,31,7,2,8.2,3.4,0,1,5,1,1,4,3,6,9,0
1197,41,Female,Germany,Designer,HR,7,16,Medium,33,0,34,1,1,2,6,2,6,4.9,3.0,1,0,9,7,1,8,5,9,7,0
1198,53,Female,Canada,Manager,Tech,12,13,High,62,0,28,1,0,0,21,4,2,8.0,2.5,0,0,8,5,1,4,10,7,3,0
1199,28,Female,UK,Analyst,HR,22,16,Low,51,0,37,8,0,1,13,8,2,7.7,0.2,1,1,2,1,0,8,10,4,10,0
1200,54,Female,India,Manager,Tech,18,14,Medium,60,0,68,7,0,1,12,9,2,4.7,5.3,1,1,13,5,1,8,5,2,7,0
1201,39,Female,Germany,Developer,Tech,21,18,Medium,48,0,23,3,0,2,20,7,4,4.6,4.8,1,1,7,7,1,1,7,7,3,1
1202,22,Female,USA,HR,Tech,4,8,Medium,41,1,18,3,0,1,21,5,7,6.6,3.8,1,1,1,6,1,6,3,8,3,1
1203,32,Female,Germany,Analyst,Operations,12,22,Low,53,1,45,3,0,1,33,1,6,8.5,3.4,1,0,4,10,1,10,10,3,4,0
1204,49,Female,USA,Designer,Tech,27,3,Low,37,1,48,2,0,2,9,9,5,8.0,4.2,1,1,11,5,1,8,9,7,2,0
1205,46,Female,India,Developer,Tech,25,14,Medium,62,1,43,4,1,1,0,6,4,5.7,0.9,1,1,3,8,1,8,6,1,8,0
1206,44,Female,Germany,Analyst,Finance,19,9,High,43,1,72,7,0,0,0,2,2,6.0,5.6,0,1,4,9,1,1,10,8,1,0
1207,52,Female,Germany,Developer,Finance,0,10,Low,43,1,25,9,1,1,23,10,8,6.1,1.7,1,0,3,1,0,8,9,7,10,0
1208,51,Female,India,Designer,Operations,15,11,High,47,1,24,3,1,0,2,10,2,7.4,3.9,1,1,0,6,1,9,1,6,1,0
1209,56,Female,Germany,Analyst,Tech,29,4,Low,56,1,34,10,1,3,30,2,8,5.9,3.6,1,1,14,2,1,6,2,3,1,1
1210,28,Female,USA,Designer,Finance,28,19,Low,53,0,113,7,0,1,12,10,10,5.1,3.8,1,1,12,8,0,7,10,4,4,1
1211,37,Female,Germany,Manager,Finance,22,22,Medium,58,1,35,4,0,1,3,1,4,7.5,5.3,1,0,14,5,1,6,2,8,1,0
1212,47,Female,UK,Designer,HR,23,15,Medium,55,0,13,1,1,3,22,4,5,6.3,1.8,0,0,0,1,1,5,8,1,3,1
1213,23,Female,Canada,Manager,Tech,1,7,Low,43,1,55,5,1,3,5,10,1,4.8,4.5,1,1,5,5,1,1,4,2,7,0
1214,22,Female,USA,Analyst,Finance,6,12,Low,49,0,5,8,0,1,33,2,2,7.7,3.6,1,1,7,10,1,2,7,1,3,0
1215,33,Female,UK,Manager,Operations,5,14,High,47,1,31,3,0,3,17,10,8,6.8,0.5,1,0,6,5,1,10,4,4,2,1
1216,26,Female,India,Analyst,HR,4,19,High,35,1,25,10,1,0,35,9,1,6.5,2.5,1,0,3,2,1,2,4,6,10,0
1217,58,Female,USA,Analyst,HR,28,23,Low,43,0,14,4,1,3,25,2,3,7.2,5.0,0,1,12,4,0,9,8,5,6,0
1218,53,Female,Canada,HR,Tech,3,8,Low,64,1,48,3,1,1,32,9,2,6.5,1.9,1,1,4,6,0,6,10,6,8,0
1219,30,Female,Canada,Analyst,Tech,1,5,Medium,53,0,94,10,1,1,32,1,10,7.1,2.9,0,0,7,1,0,3,4,2,4,1
1220,56,Female,India,Manager,HR,9,17,Medium,49,0,55,8,0,0,24,7,5,8.0,2.9,0,0,13,9,0,3,3,5,4,0
1221,40,Female,India,HR,Operations,21,9,Low,64,0,36,10,1,3,16,6,4,7.0,3.7,0,1,5,7,1,10,10,1,2,0
1222,37,Female,USA,HR,Tech,4,8,High,58,1,101,8,1,0,2,6,4,7.1,5.3,0,0,7,6,1,10,9,6,5,0
1223,24,Female,Germany,Analyst,Tech,17,6,Low,50,0,52,4,1,1,21,2,4,7.0,1.0,0,0,5,1,0,2,3,4,10,0
1224,41,Female,India,Designer,HR,9,21,Medium,45,1,57,2,1,2,34,1,4,6.6,3.0,0,1,12,8,1,7,5,10,8,0
1225,45,Female,Germany,Designer,HR,22,7,Medium,56,0,100,3,1,2,3,10,4,5.2,2.5,0,0,7,8,1,1,1,9,1,1
1226,54,Female,UK,HR,Tech,21,5,Medium,55,0,82,3,0,2,27,8,6,5.8,1.8,0,0,11,4,0,1,9,3,2,1
1227,45,Female,Canada,Analyst,Finance,27,11,Low,54,1,77,4,1,2,12,8,2,7.3,5.5,1,0,11,4,0,10,6,3,1,0
1228,32,Female,Germany,Designer,Tech,14,8,Medium,36,0,35,2,1,2,29,2,4,6.2,0.0,0,1,3,1,1,3,5,9,4,1
1229,29,Female,Canada,Analyst,Finance,26,15,High,55,0,100,2,1,0,11,4,7,6.1,0.7,1,0,9,9,1,1,4,4,7,0
1230,57,Female,Germany,Analyst,HR,8,24,Medium,36,0,10,3,0,1,2,4,7,7.5,4.4,0,0,1,8,0,3,8,7,3,0
1231,59,Female,UK,HR,Finance,10,22,Medium,37,1,26,1,1,1,20,2,1,4.5,1.6,1,0,14,10,0,9,2,10,8,0
1232,41,Female,India,HR,Operations,25,6,Low,35,1,1,8,1,3,39,9,10,7.2,4.3,0,0,2,7,1,7,10,2,6,1
1233,56,Female,UK,Developer,HR,20,4,High,41,0,21,6,1,1,0,4,9,6.5,5.0,0,1,14,2,0,9,5,1,2,1
1234,46,Female,India,Designer,Tech,24,6,High,32,0,65,3,1,0,17,4,7,6.0,1.5,1,1,4,7,1,7,8,10,9,0
1235,56,Female,India,Designer,Tech,24,10,Medium,52,0,83,1,0,2,12,4,6,5.9,1.2,1,1,14,4,0,9,1,1,9,0
1236,46,Female,Canada,Designer,HR,28,15,Medium,34,0,107,3,0,1,6,5,2,5.2,0.9,0,0,3,3,1,3,3,6,7,0
1237,50,Female,UK,Manager,HR,16,12,High,62,1,111,1,1,0,12,10,6,5.8,1.2,0,0,4,10,1,7,7,4,10,0
1238,39,Female,Germany,Analyst,Operations,20,20,Low,58,1,16,3,1,2,16,8,5,6.1,1.6,1,0,13,4,1,6,10,2,8,0
1239,39,Female,UK,HR,HR,8,11,Medium,48,1,3,4,0,0,31,4,9,6.2,5.2,0,0,0,10,0,2,5,7,10,0
1240,23,Female,Canada,Designer,Tech,22,3,Medium,54,0,13,6,0,2,28,3,1,7.2,4.6,0,0,0,6,0,6,10,8,1,0
1241,56,Female,India,Developer,Operations,15,15,Medium,44,1,6,7,1,1,29,1,5,6.3,0.0,1,0,11,7,1,3,9,7,6,0
1242,37,Female,Canada,Designer,Tech,5,20,High,58,1,78,7,1,1,10,2,3,7.7,5.2,1,1,1,2,0,2,1,10,9,0
1243,57,Female,USA,Analyst,Finance,21,17,Medium,51,1,93,9,1,3,13,4,9,7.1,0.5,0,1,14,7,1,5,7,9,6,0
1244,54,Female,USA,Analyst,HR,10,4,Low,44,1,15,8,0,1,9,9,1,5.3,3.9,1,1,10,10,1,5,10,1,3,0
1245,25,Female,Germany,HR,Finance,22,13,Low,55,1,103,4,1,1,7,1,6,5.6,0.9,1,0,14,2,1,2,6,10,2,1
1246,54,Female,Canada,Manager,Tech,16,16,Low,34,1,65,6,1,3,30,6,3,4.8,0.4,0,1,1,2,0,3,10,6,8,0
1247,35,Female,Germany,HR,Finance,3,24,Medium,41,0,18,1,1,0,5,6,1,8.3,4.6,1,0,12,1,1,8,4,8,4,0
1248,42,Female,Germany,Designer,Finance,28,17,Low,32,1,0,8,0,0,18,10,3,8.0,2.8,1,0,7,7,1,5,10,9,1,0
1249,41,Female,USA,Developer,Tech,14,16,Low,44,0,30,6,1,0,18,3,2,4.8,3.6,1,0,9,1,0,8,10,8,8,0
1250,29,Female,Germany,HR,Tech,0,18,Medium,45,1,118,2,0,1,11,10,10,6.8,2.6,1,0,3,3,1,10,6,6,1,1
1251,28,Female,USA,Manager,HR,21,17,High,64,1,3,8,0,1,38,9,8,8.3,0.4,0,0,13,8,0,4,10,8,2,1
1252,24,Female,India,HR,Finance,29,21,High,33,1,90,4,1,2,17,10,3,7.5,4.4,1,0,5,1,1,4,9,8,1,0
1253,38,Female,Canada,Analyst,Operations,28,11,High,33,1,57,9,0,0,2,3,7,6.5,4.9,1,0,1,6,1,6,9,1,8,0
1254,54,Female,Germany,Designer,Operations,19,7,Medium,62,0,55,4,0,0,8,1,10,5.5,0.2,0,1,0,2,1,10,2,8,3,1
1255,33,Female,USA,Designer,Tech,0,7,Low,35,0,52,1,0,1,5,2,6,5.6,2.3,1,0,11,9,1,5,9,7,9,0
1256,43,Female,UK,Designer,Tech,8,13,High,50,1,88,7,1,0,0,4,7,7.4,3.3,1,0,6,2,1,5,2,8,7,0
1257,43,Female,Germany,Designer,Finance,11,22,Low,40,1,85,10,0,1,39,4,7,7.6,3.6,1,0,3,6,1,9,6,8,6,0
1258,51,Female,India,Designer,Tech,3,6,Medium,55,1,42,5,1,1,28,2,10,6.6,3.5,1,0,14,4,1,6,7,10,6,1
1259,59,Female,India,Designer,Operations,27,22,Medium,44,0,73,10,1,3,34,10,1,5.0,4.2,1,1,3,9,1,3,9,10,10,0
1260,59,Female,UK,Developer,HR,21,20,High,61,1,113,5,1,0,34,6,4,8.2,5.8,0,0,1,1,1,4,6,6,1,1
1261,29,Female,USA,Manager,HR,12,5,Medium,50,1,96,4,1,1,29,6,4,7.9,2.3,1,1,8,1,0,9,8,9,8,0
1262,48,Female,Germany,Designer,Finance,6,6,Low,41,0,48,6,1,1,34,3,5,5.1,3.3,0,1,1,10,0,6,10,3,10,0
1263,48,Female,USA,Manager,HR,7,16,Medium,45,1,111,1,0,2,38,1,10,4.7,4.2,0,1,4,3,1,8,3,10,3,1
1264,55,Female,India,Designer,Tech,27,9,Low,51,1,107,3,0,3,21,10,5,6.6,3.6,1,0,5,6,1,7,10,1,3,1
1265,42,Female,USA,HR,Tech,12,10,High,35,1,59,7,1,3,27,9,8,5.6,2.3,1,0,2,3,0,1,6,9,3,1
1266,51,Female,India,Designer,Tech,10,18,Medium,36,1,93,8,1,1,17,4,4,5.6,3.7,1,1,10,7,1,1,2,10,9,0
1267,54,Female,USA,Analyst,Tech,8,22,Medium,63,0,93,9,0,1,31,9,1,4.8,3.9,1,1,13,9,1,10,1,10,5,0
1268,49,Female,UK,Developer,Finance,24,17,High,37,1,15,1,1,1,4,5,5,8.3,3.5,0,1,2,10,1,7,6,2,2,0
1269,54,Female,Canada,HR,HR,23,9,Medium,45,1,72,4,1,1,33,7,1,7.8,1.2,0,1,5,2,0,2,3,3,4,0
1270,26,Female,UK,HR,Operations,15,19,Low,37,1,80,2,1,2,30,3,3,5.0,3.0,1,1,4,4,1,9,5,4,7,0
1271,40,Female,UK,Analyst,HR,9,24,Low,45,1,98,2,0,0,32,3,8,8.0,5.3,1,0,4,3,1,10,6,8,10,0
1272,25,Female,Canada,Designer,Tech,10,24,Medium,43,1,59,1,1,2,3,8,10,7.2,5.2,0,1,4,6,1,9,10,9,1,1
1273,56,Female,Canada,Developer,Operations,11,24,High,58,1,113,5,0,3,13,1,5,5.8,4.5,0,1,8,5,1,2,6,3,2,1
1274,38,Female,Germany,HR,Finance,27,14,Medium,57,1,46,2,1,0,14,8,7,8.0,4.2,0,1,7,3,1,9,10,2,8,0
1275,49,Female,Germany,Developer,Tech,13,20,High,43,0,14,4,0,2,19,8,1,6.9,0.9,1,1,3,9,1,9,7,2,8,0
1276,51,Female,UK,HR,Tech,18,16,Low,39,0,62,9,1,0,19,3,6,7.9,2.8,1,1,5,8,1,10,7,9,3,0
1277,50,Female,UK,Designer,Operations,11,17,Low,41,0,111,3,1,0,34,1,8,6.4,0.7,0,1,14,3,1,6,6,8,5,1
1278,27,Female,India,HR,Finance,17,17,Low,47,1,27,8,1,0,3,9,6,6.5,4.9,0,0,4,10,0,5,1,2,8,0
1279,56,Female,India,HR,Operations,20,7,Medium,57,1,19,10,1,0,17,4,4,5.7,1.7,0,0,10,5,0,10,8,8,10,0
1280,58,Female,Germany,Manager,Finance,16,18,Low,39,0,96,6,0,0,23,7,8,6.1,4.6,0,1,5,5,0,2,10,4,9,0
1281,45,Female,Germany,Designer,Tech,2,7,Low,60,0,62,10,0,1,26,9,8,6.8,4.9,0,1,14,5,1,6,4,6,2,1
1282,50,Female,India,Analyst,HR,0,4,Medium,51,1,32,5,1,2,32,3,6,8.3,5.4,0,1,14,8,0,9,1,5,10,0
1283,52,Female,India,Analyst,Tech,28,22,Medium,48,1,35,2,1,0,24,5,8,6.9,4.5,1,0,10,3,0,3,10,5,8,1
1284,56,Female,USA,Designer,HR,18,11,Medium,50,1,12,3,0,3,4,10,6,5.1,3.4,0,0,7,3,1,3,2,10,3,1
1285,54,Female,USA,Analyst,HR,28,24,Medium,48,0,61,8,0,2,17,3,4,4.5,3.6,1,0,5,8,1,4,3,10,9,0
1286,42,Female,India,Designer,Finance,3,11,Medium,32,0,67,9,1,2,19,5,6,7.9,1.9,0,0,5,9,1,10,6,7,5,0
1287,53,Female,USA,Analyst,Operations,22,6,Medium,60,1,22,7,1,1,34,2,9,6.0,1.1,1,0,1,5,1,4,2,8,5,1
1288,44,Female,Canada,Manager,Finance,27,17,High,45,0,71,1,0,0,5,4,8,5.8,0.8,1,0,6,10,1,1,2,5,4,1
1289,54,Female,Germany,Analyst,Tech,15,13,Low,48,0,12,6,0,2,26,2,7,7.7,1.1,1,0,11,8,1,2,6,4,8,0
1290,24,Female,Germany,HR,Operations,11,3,Low,44,0,87,7,1,3,27,3,5,8.3,5.6,0,1,12,5,0,6,4,2,1,0
1291,39,Female,India,Designer,HR,20,20,Low,60,0,39,6,1,1,10,5,7,7.5,1.0,0,1,11,4,1,5,5,5,6,0
1292,46,Female,UK,Developer,HR,20,3,Low,58,0,109,10,1,2,8,9,1,5.2,4.3,0,0,12,2,0,10,8,8,7,0
1293,52,Female,India,Developer,Tech,12,10,High,64,1,29,2,1,0,27,3,8,6.1,1.1,0,0,2,4,0,4,3,1,8,1
1294,24,Female,USA,Designer,Operations,16,18,Low,60,0,93,9,1,2,18,10,5,7.5,5.9,1,1,11,2,0,10,5,6,4,0
1295,45,Female,UK,Manager,Tech,7,24,High,50,0,24,3,1,0,38,6,7,8.1,2.2,1,1,11,7,1,9,1,2,9,0
1296,53,Female,USA,Analyst,Tech,12,20,Low,55,1,96,6,1,1,20,4,7,8.5,2.5,0,0,12,7,1,2,10,2,3,0
1297,43,Female,Canada,Manager,Finance,19,24,High,45,1,72,6,1,1,30,4,8,6.5,2.4,1,0,12,9,0,8,4,8,8,0
1298,44,Female,USA,Developer,Tech,25,11,Medium,36,1,25,8,1,1,6,10,7,7.8,4.9,0,0,6,4,1,4,5,6,10,0
1299,23,Female,Canada,Designer,Operations,4,14,Medium,55,1,23,4,0,0,36,10,6,4.7,1.3,0,0,11,5,1,9,4,6,10,0
1300,48,Female,Canada,Designer,Tech,17,21,Medium,62,1,96,6,0,3,24,5,6,5.6,5.0,1,0,13,4,1,4,9,6,5,1
1301,23,Female,USA,Manager,Operations,14,20,Low,61,1,38,1,1,1,27,7,5,6.0,3.9,0,0,4,4,1,2,8,9,5,1
1302,47,Female,USA,Manager,HR,11,7,Medium,40,1,88,9,0,1,35,4,5,8.4,1.3,1,1,3,5,0,6,2,3,7,0
1303,38,Female,Canada,Analyst,Tech,28,4,Low,58,1,115,9,1,2,16,8,4,4.5,0.4,1,0,9,3,0,9,9,2,5,0
1304,54,Female,UK,HR,Operations,16,9,Medium,59,1,108,7,1,3,25,9,7,5.7,4.6,1,1,11,9,1,7,2,5,7,0
1305,30,Female,Canada,HR,HR,24,12,Medium,57,0,78,1,1,0,27,9,3,8.2,1.3,0,0,0,7,1,1,6,6,9,0
1306,50,Female,Germany,Analyst,Operations,14,17,Low,49,1,60,3,0,3,36,9,5,5.7,5.3,1,1,11,1,0,9,2,9,5,1
1307,47,Female,Canada,HR,HR,1,9,High,39,1,104,5,1,0,16,2,3,5.4,0.8,1,1,14,1,0,6,6,9,2,1
1308,56,Female,UK,Developer,Finance,5,7,Low,49,1,111,4,1,0,16,3,8,7.4,3.7,1,1,14,1,1,9,6,2,10,0
1309,46,Female,Germany,HR,Tech,16,17,Medium,51,0,48,5,0,2,32,5,5,7.5,4.2,1,0,7,3,0,2,7,9,6,0
1310,45,Female,India,Analyst,Tech,15,22,High,63,0,40,7,1,3,33,1,10,6.4,3.9,0,0,13,9,1,7,10,9,9,0
1311,34,Female,India,HR,HR,16,22,Medium,60,1,69,9,1,0,22,4,6,8.3,1.9,1,0,1,8,1,8,5,6,9,0
1312,28,Female,UK,Designer,Finance,24,17,Medium,49,0,19,1,1,1,29,5,1,5.3,5.3,0,1,9,9,1,8,3,1,5,0
1313,57,Female,Canada,Manager,Operations,19,12,Medium,38,1,43,5,0,1,26,9,4,8.2,4.6,0,0,7,5,1,5,2,8,2,0
1314,41,Female,USA,Developer,Finance,8,16,High,32,1,15,3,0,0,8,8,9,7.5,3.1,0,1,13,7,1,7,4,8,6,0
1315,22,Female,UK,Designer,Operations,26,12,Low,59,1,20,3,1,3,19,1,5,6.0,3.6,0,0,6,10,1,7,1,8,4,0
1316,29,Female,Germany,Designer,Operations,4,19,Medium,64,1,14,2,1,2,22,3,1,7.7,3.4,1,0,14,9,1,3,2,8,4,0
1317,37,Female,Germany,Analyst,Tech,22,23,Medium,35,1,38,6,0,2,18,3,4,5.0,5.7,0,1,2,5,1,2,8,10,3,0
1318,35,Female,India,Manager,HR,0,16,Low,51,1,41,6,1,1,36,6,6,5.0,5.4,1,0,13,8,1,5,5,5,1,1
1319,33,Female,Germany,Manager,Tech,5,4,Low,62,1,60,3,1,1,3,4,7,8.2,1.4,1,0,10,8,1,4,5,2,9,0
1320,44,Female,UK,Developer,Tech,23,18,Low,59,1,3,1,1,1,12,4,7,4.9,1.6,1,1,6,3,0,8,3,9,6,1
1321,36,Female,Germany,Analyst,Tech,13,15,Medium,34,1,23,7,1,1,37,1,8,4.5,5.9,0,1,0,5,0,5,1,6,10,0
1322,49,Female,UK,Developer,Operations,16,11,High,37,1,2,2,0,2,11,10,5,6.1,1.4,1,0,4,8,1,9,6,3,3,0
1323,55,Female,USA,HR,Tech,24,9,Medium,54,1,113,8,1,0,8,4,6,4.9,5.7,1,0,12,10,0,7,1,1,1,0
1324,23,Female,India,Designer,Operations,18,18,Medium,38,0,0,3,1,1,14,1,2,8.0,3.9,1,1,1,3,1,1,4,5,6,0
1325,53,Female,Germany,Developer,HR,0,12,Low,32,0,93,1,0,3,20,5,10,8.2,0.3,0,1,1,3,1,2,4,4,4,1
1326,44,Female,UK,Designer,Operations,0,24,Low,37,1,12,10,0,2,14,3,2,6.4,2.0,1,0,2,6,1,8,3,4,1,0
1327,43,Female,Canada,Analyst,Operations,12,11,Low,55,0,53,9,1,0,4,10,3,6.2,2.9,1,1,6,7,1,10,4,9,10,0
1328,46,Female,India,HR,Finance,13,24,Medium,55,1,81,5,0,3,4,5,4,6.7,5.0,1,1,1,7,1,8,6,6,4,0
1329,43,Female,USA,Analyst,Tech,26,9,Low,60,0,39,1,1,1,24,3,6,5.4,2.0,1,0,3,6,1,2,6,8,2,1
1330,43,Female,UK,HR,Tech,5,18,Medium,63,1,10,10,1,2,23,5,6,5.7,1.9,0,0,3,7,1,7,6,9,3,0
1331,27,Female,USA,HR,Tech,26,11,High,56,0,41,6,1,0,36,4,3,4.9,5.5,0,1,0,7,1,8,6,1,10,0
1332,36,Female,USA,Designer,Tech,5,19,Medium,41,0,92,10,1,1,30,9,1,6.3,0.5,1,0,6,4,1,4,4,7,10,0
1333,58,Female,Germany,Analyst,Finance,0,22,Medium,56,0,3,3,1,2,33,6,3,6.9,3.3,0,0,3,8,1,3,7,7,7,0
1334,54,Female,Germany,Analyst,Finance,29,9,Medium,58,1,24,4,0,1,13,10,4,8.2,3.0,0,0,0,8,0,10,7,9,7,0
1335,29,Female,UK,Developer,Finance,13,13,Low,63,0,99,8,1,0,26,2,9,7.5,0.3,0,0,2,2,1,9,2,1,5,1
1336,26,Female,Canada,Analyst,Finance,2,10,Low,43,0,35,5,0,1,3,1,10,7.4,0.5,1,0,7,10,1,2,6,2,10,0
1337,25,Female,UK,Developer,Tech,22,9,High,35,1,63,6,1,0,22,1,8,5.7,2.3,1,1,3,5,1,3,5,6,2,1
1338,27,Female,Canada,Manager,Operations,9,21,Medium,57,0,43,10,0,2,37,1,4,8.1,0.8,0,1,0,2,1,8,10,4,9,0
1339,53,Female,USA,Manager,HR,18,22,Medium,34,0,39,4,0,0,4,9,7,8.3,2.9,0,0,6,3,1,2,1,5,9,0
1340,51,Female,India,Manager,Finance,18,14,Low,48,1,91,6,0,0,26,5,9,8.2,3.7,0,0,7,3,0,5,3,5,9,0
1341,56,Female,UK,Analyst,Operations,18,9,Medium,40,0,44,3,1,3,13,4,2,4.7,4.1,1,1,4,5,0,10,9,10,6,0
1342,37,Female,UK,Analyst,Finance,27,10,Low,60,0,7,10,1,1,6,10,3,6.9,3.3,1,1,8,8,1,8,9,1,1,0
1343,34,Female,Canada,Developer,Tech,22,9,Low,32,0,84,1,0,1,17,5,1,7.1,2.3,0,1,13,3,1,7,10,1,6,0
1344,51,Female,USA,HR,Tech,3,8,Low,49,0,34,6,1,1,31,9,8,5.7,0.8,1,1,6,7,0,4,9,7,8,0
1345,40,Female,USA,Developer,Operations,19,11,Medium,51,1,43,1,0,0,1,3,2,8.5,1.5,0,1,3,5,1,10,10,3,4,0
1346,38,Female,Canada,Manager,Operations,18,15,Low,59,0,17,10,1,0,19,3,7,5.7,2.5,1,0,8,10,0,9,5,5,6,0
1347,40,Female,USA,Developer,Operations,9,9,Low,47,1,46,3,1,2,28,2,7,5.4,5.5,1,0,5,10,1,2,6,8,8,0
1348,49,Female,Germany,HR,Tech,26,10,Medium,52,1,24,8,0,2,25,8,3,6.4,1.2,1,0,10,10,1,7,9,5,6,0
1349,47,Female,India,Analyst,Tech,24,24,Medium,44,0,109,7,0,3,37,7,2,5.8,2.5,0,0,7,4,1,7,4,10,4,0
1350,58,Female,UK,Developer,HR,1,19,Medium,63,1,40,8,1,2,0,2,3,8.2,4.4,1,1,1,2,0,7,4,9,7,0
1351,47,Female,India,Manager,Operations,3,19,Medium,37,0,4,10,1,3,4,4,8,6.3,4.2,0,1,4,6,1,7,9,4,5,0
1352,44,Female,UK,Manager,HR,23,18,High,44,0,63,10,0,3,13,7,9,6.1,5.8,1,1,2,4,1,5,7,7,1,1
1353,30,Female,Germany,Analyst,Finance,5,24,Low,44,0,61,2,1,2,24,1,8,7.0,1.1,0,0,4,4,1,1,6,8,3,1
1354,33,Female,USA,Developer,HR,29,4,Low,43,0,110,10,0,3,8,1,2,4.8,0.1,1,1,7,5,1,4,10,7,3,0
1355,22,Female,Canada,HR,Finance,6,10,Medium,64,1,71,7,0,2,29,8,9,7.5,1.9,1,0,12,9,1,5,6,4,1,1
1356,22,Female,Germany,Analyst,Finance,15,19,Low,59,0,86,4,1,0,18,6,6,7.6,0.9,1,1,5,1,0,10,5,8,4,1
1357,55,Female,India,Developer,HR,28,15,Medium,34,1,2,1,0,0,39,2,2,6.4,3.3,1,0,0,5,0,4,4,10,2,1
1358,53,Female,Canada,Designer,Operations,6,20,Medium,49,1,107,3,1,0,7,10,9,8.3,5.4,1,0,6,5,1,7,3,10,10,0
1359,46,Female,USA,Manager,Finance,17,24,High,57,0,36,5,1,3,15,10,5,6.8,4.1,0,1,9,2,0,2,7,10,1,1
1360,22,Female,Germany,HR,Operations,19,12,High,33,1,94,10,0,2,7,1,6,7.3,0.8,1,1,0,3,0,2,5,4,6,0
1361,37,Female,Canada,HR,Tech,25,4,High,35,1,92,8,1,2,22,3,1,8.2,0.7,1,1,0,4,1,2,2,10,7,0
1362,26,Female,Germany,HR,Finance,25,4,Low,59,0,40,2,0,1,8,4,2,7.2,5.5,1,0,3,1,1,10,3,8,4,0
1363,43,Female,Germany,Manager,Tech,21,16,High,59,0,19,2,1,1,31,5,1,6.2,2.9,1,1,8,10,1,3,5,8,5,0
1364,50,Female,USA,Developer,HR,18,18,Low,56,1,66,8,1,0,36,10,4,4.6,5.5,1,1,7,3,0,5,9,4,9,0
1365,24,Female,UK,Analyst,Operations,8,9,Medium,57,1,86,9,1,3,33,3,2,7.4,4.4,1,1,9,1,1,10,6,5,8,0
1366,33,Female,Canada,Developer,HR,28,23,Medium,33,1,39,10,0,3,17,5,1,8.4,6.0,1,1,2,1,1,9,2,5,2,0
1367,47,Female,USA,Analyst,Finance,19,23,Low,61,0,84,1,0,2,14,7,3,6.4,5.2,0,1,5,9,1,3,8,5,10,0
1368,37,Female,Germany,HR,Tech,9,14,Medium,52,1,76,2,1,0,14,9,4,5.9,2.5,1,0,0,4,0,6,6,3,3,1
1369,58,Female,USA,Developer,Finance,12,16,Low,54,1,7,4,0,0,28,5,4,6.6,4.5,0,0,9,4,1,6,6,2,9,0
1370,43,Female,UK,HR,HR,17,6,Low,64,1,4,3,1,1,22,4,3,7.4,2.8,1,1,0,4,1,6,8,1,5,0
1371,50,Female,Canada,Designer,Operations,15,6,High,33,0,24,1,0,0,22,10,2,4.5,1.4,0,1,5,9,1,5,7,3,1,0
1372,35,Female,UK,HR,Operations,21,20,Low,58,1,38,4,1,2,0,9,8,8.0,1.4,0,0,4,8,0,2,5,9,9,0
1373,49,Female,India,HR,Finance,16,5,Low,53,0,36,2,0,0,21,8,10,8.0,2.4,0,0,5,4,1,1,9,7,8,1
1374,26,Female,Canada,Analyst,Finance,21,3,Medium,47,1,104,10,1,1,6,5,2,6.7,0.7,0,1,8,6,1,5,1,2,10,0
1375,51,Female,UK,Designer,Tech,12,19,High,51,1,4,5,1,1,31,9,5,5.0,1.1,0,0,11,2,0,8,4,8,7,1
1376,26,Female,Germany,HR,HR,11,9,Low,57,1,7,1,0,1,27,9,7,7.2,3.0,1,0,4,6,1,10,10,8,7,1
